Date,DayOfWeek,Month,SemesterWeek,Weekend,Meal,Menu,Attendance,Capacity,ExamWeek,MidSem,EndSem,Festival,HolidayTomorrow,HolidayAfter2Days,HolidayNear,Rain,ExpectedAttendance,PreparedFood_kg,Waste_kg
2028-09-09,Saturday,9,6,1,Breakfast,Cornflakes & Milk,585,1030,0,0,0,0,0,0,0,0,642,602.23,153.78
2028-09-09,Saturday,9,6,1,Lunch,Veg Khichdi,731,1030,0,0,0,0,0,0,0,0,817,1044.87,226.89
2028-09-09,Saturday,9,6,1,Dinner,Dal Khichdi Dinner,767,1030,0,0,0,0,0,0,0,0,785,892.45,182.07
2028-09-10,Sunday,9,6,1,Breakfast,Idli Vada Combo,466,1030,0,0,0,0,0,0,0,0,471,436.83,51.24
2028-09-10,Sunday,9,6,1,Lunch,Vegetable Biryani,955,1030,0,0,0,0,0,0,0,0,1030,1450.95,317.58
2028-09-10,Sunday,9,6,1,Dinner,Chicken Biryani / Veg Biryani,911,1030,0,0,0,0,0,0,0,0,833,966.34,32.14
2028-09-11,Monday,9,6,0,Breakfast,Masala Dosa,856,1030,0,0,0,0,0,0,0,1,810,734.85,59.73
2028-09-11,Monday,9,6,0,Lunch,Tinda Masala & Roti,855,1030,0,0,0,0,0,0,0,1,840,1208.63,286.78
2028-09-11,Monday,9,6,0,Dinner,Dal Fry & Jeera Rice,875,1030,0,0,0,0,0,0,0,1,824,877.27,6.41
2028-09-12,Tuesday,9,7,0,Breakfast,Poha,720,1030,0,0,0,0,0,0,0,1,621,527.16,27.95
2028-09-12,Tuesday,9,7,0,Lunch,Rajma Chawal,945,1030,0,0,0,0,0,0,0,1,980,1301.7,145.64
2028-09-12,Tuesday,9,7,0,Dinner,Lauki Ki Bhurji,773,1030,0,0,0,0,0,0,0,1,834,939.34,272.32
2028-09-13,Wednesday,9,7,0,Breakfast,Aloo Paratha,746,1030,0,0,0,0,0,0,0,1,761,656.0,39.7
2028-09-13,Wednesday,9,7,0,Lunch,Vegetable Biryani,986,1030,0,0,0,0,0,0,0,1,899,1225.18,5.0
2028-09-13,Wednesday,9,7,0,Dinner,Kashmiri Rajma & Rice,880,1030,0,0,0,0,0,0,0,1,826,973.77,88.21
2028-09-14,Thursday,9,7,0,Breakfast,Bread Butter Jam,785,1030,0,0,0,0,0,0,0,1,857,744.25,120.15
2028-09-14,Thursday,9,7,0,Lunch,Kadhai Paneer & Roti,1030,1030,0,0,0,0,0,0,0,1,946,1308.81,78.19
2028-09-14,Thursday,9,7,0,Dinner,Rajma Masala Dinner,1030,1030,0,0,0,0,0,0,0,1,1001,1074.7,52.11
2028-09-15,Friday,9,7,0,Breakfast,Masala Khichdi,630,1030,0,0,0,0,0,0,0,1,661,620.43,205.6
2028-09-15,Friday,9,7,0,Lunch,Chole Bhature,905,1030,0,0,0,0,0,0,0,1,828,1131.92,33.83
2028-09-15,Friday,9,7,0,Dinner,Chole Kulche,867,1030,0,0,0,0,0,0,0,1,826,894.74,40.11
2028-09-16,Saturday,9,7,1,Breakfast,Cornflakes & Milk,831,1030,0,0,0,0,0,0,0,0,766,706.42,46.45
2028-09-16,Saturday,9,7,1,Lunch,Veg Khichdi,731,1030,0,0,0,0,0,0,0,0,747,1044.32,315.8
2028-09-16,Saturday,9,7,1,Dinner,Dal Khichdi Dinner,760,1030,0,0,0,0,0,0,0,0,757,802.48,139.98
2028-09-17,Sunday,9,7,1,Breakfast,Idli Vada Combo,541,1030,0,0,0,0,0,0,0,1,568,505.78,63.36
2028-09-17,Sunday,9,7,1,Lunch,Vegetable Biryani,899,1030,0,0,0,0,0,0,0,1,921,1215.12,123.56
2028-09-17,Sunday,9,7,1,Dinner,Veg Pulao & Raita,736,1030,0,0,0,0,0,0,0,1,669,770.0,50.39
2028-09-18,Monday,9,7,0,Breakfast,Masala Dosa,835,1030,0,0,0,0,0,0,0,1,810,735.54,67.75
2028-09-18,Monday,9,7,0,Lunch,Aloo Gobhi & Roti,880,1030,0,0,0,0,0,0,0,1,859,1139.76,102.57
2028-09-18,Monday,9,7,0,Dinner,Dal Fry & Jeera Rice,904,1030,0,0,0,0,0,0,0,1,809,937.53,56.68
2028-09-19,Tuesday,9,8,0,Breakfast,Poha,756,1030,1,0,0,0,0,0,0,0,833,786.59,188.42
2028-09-19,Tuesday,9,8,0,Lunch,Rajma Chawal,943,1030,1,0,0,0,0,0,0,0,929,1282.34,161.21
2028-09-19,Tuesday,9,8,0,Dinner,Lauki Ki Bhurji,713,1030,1,0,0,0,0,0,0,0,768,873.01,215.91
2028-09-20,Wednesday,9,8,0,Breakfast,Cornflakes & Milk,879,1030,1,0,0,0,0,0,0,1,891,766.93,74.38
2028-09-20,Wednesday,9,8,0,Lunch,Veg Khichdi,922,1030,1,0,0,0,0,0,0,1,882,1151.93,228.44
2028-09-20,Wednesday,9,8,0,Dinner,Paneer Tikka Masala,1030,1030,1,0,0,0,0,0,0,1,1030,1161.89,126.6
2028-09-21,Thursday,9,8,0,Breakfast,Bread Butter Jam,692,1030,1,0,0,0,0,0,0,1,691,645.23,106.29
2028-09-21,Thursday,9,8,0,Lunch,Kadhai Paneer & Roti,1030,1030,1,0,0,0,0,0,0,1,981,1376.93,86.21
2028-09-21,Thursday,9,8,0,Dinner,Rajma Masala Dinner,883,1030,1,0,0,0,0,0,0,1,896,1034.54,128.79
2028-09-22,Friday,9,8,0,Breakfast,Masala Khichdi,679,1030,1,0,0,0,0,0,0,0,802,691.59,209.72
2028-09-22,Friday,9,8,0,Lunch,Chole Bhature,973,1030,1,0,0,0,0,0,0,0,897,1164.16,5.0
2028-09-22,Friday,9,8,0,Dinner,Dal Khichdi Dinner,690,1030,1,0,0,0,0,0,0,0,694,786.22,166.36
2028-09-23,Saturday,9,8,1,Breakfast,Cornflakes & Milk,572,1030,1,0,0,0,0,0,0,0,536,463.97,10.3
2028-09-23,Saturday,9,8,1,Lunch,Kadhai Paneer & Roti,944,1030,1,0,0,0,0,0,0,0,979,1294.26,144.47
2028-09-23,Saturday,9,8,1,Dinner,Dal Khichdi Dinner,666,1030,1,0,0,0,0,0,0,0,609,660.58,63.74
2028-09-24,Sunday,9,8,1,Breakfast,Idli Vada Combo,632,1030,1,0,0,0,0,0,0,1,585,514.0,43.08
2028-09-24,Sunday,9,8,1,Lunch,Vegetable Biryani,1017,1030,1,0,0,0,0,0,0,1,1003,1422.79,209.64
2028-09-24,Sunday,9,8,1,Dinner,Chicken Biryani / Veg Biryani,873,1030,1,0,0,0,0,0,0,1,803,948.44,47.54
2028-09-25,Monday,9,8,0,Breakfast,Masala Dosa,880,1030,1,0,0,0,0,0,0,0,866,827.47,101.76
2028-09-25,Monday,9,8,0,Lunch,Dal Tadka & Rice,807,1030,1,0,0,0,0,0,0,0,777,987.14,35.97
2028-09-25,Monday,9,8,0,Dinner,Dal Fry & Jeera Rice,910,1030,1,0,0,0,0,0,0,0,862,1034.14,116.58
2028-09-26,Tuesday,9,9,0,Breakfast,Poha,805,1030,1,1,0,0,0,0,0,0,722,620.39,10.55
2028-09-26,Tuesday,9,9,0,Lunch,Rajma Chawal,1019,1030,1,1,0,0,0,0,0,0,1030,1309.56,59.8
2028-09-26,Tuesday,9,9,0,Dinner,Lauki Ki Bhurji,774,1030,1,1,0,0,0,0,0,0,753,872.74,221.58
2028-09-27,Wednesday,9,9,0,Breakfast,Aloo Paratha,852,1030,1,1,0,0,0,0,0,1,850,778.28,103.5
2028-09-27,Wednesday,9,9,0,Lunch,Lauki Ki Sabji,736,1030,1,1,0,0,0,0,0,1,731,1049.93,300.18
2028-09-27,Wednesday,9,9,0,Dinner,Paneer Kofta,1029,1030,1,1,0,0,0,0,0,1,1030,1182.37,168.52
2028-09-28,Thursday,9,9,0,Breakfast,Bread Butter Jam,872,1030,1,1,0,0,0,0,0,0,976,860.33,190.42
2028-09-28,Thursday,9,9,0,Lunch,Kadhai Paneer & Roti,1030,1030,1,1,0,0,0,0,0,0,936,1226.4,5.0
2028-09-28,Thursday,9,9,0,Dinner,Rajma Masala Dinner,919,1030,1,1,0,0,0,0,0,0,843,917.78,21.23
2028-09-29,Friday,9,9,0,Breakfast,Masala Khichdi,782,1030,1,1,0,0,0,0,0,0,856,770.78,236.68
2028-09-29,Friday,9,9,0,Lunch,Chole Bhature,901,1030,1,1,0,0,0,0,0,0,893,1210.72,144.05
2028-09-29,Friday,9,9,0,Dinner,Chole Kulche,846,1030,1,1,0,0,0,0,0,0,895,951.91,93.33
2028-09-30,Saturday,9,9,1,Breakfast,Cornflakes & Milk,806,1030,1,1,0,0,0,1,1,1,854,750.97,119.4
2028-09-30,Saturday,9,9,1,Lunch,Veg Khichdi,884,1030,1,1,0,0,0,1,1,1,920,1197.09,293.47
2028-09-30,Saturday,9,9,1,Dinner,Dal Khichdi Dinner,668,1030,1,1,0,0,0,1,1,1,735,798.08,189.16
2028-10-01,Sunday,10,9,1,Breakfast,Masala Dosa,371,1030,1,1,0,0,1,0,1,0,491,443.02,177.53
2028-10-01,Sunday,10,9,1,Lunch,Vegetable Biryani,795,1030,1,1,0,0,1,0,1,0,687,944.71,17.66
2028-10-01,Sunday,10,9,1,Dinner,Egg Curry & Rice,667,1030,1,1,0,0,1,0,1,0,621,727.29,67.85
2028-10-02,Monday,10,9,0,Breakfast,Masala Dosa,678,1030,1,1,0,0,0,0,1,0,699,660.07,117.3
2028-10-02,Monday,10,9,0,Lunch,Dal Tadka & Rice,983,1030,1,1,0,0,0,0,1,0,1007,1400.81,245.28
2028-10-02,Monday,10,9,0,Dinner,Dal Khichdi Dinner,701,1030,1,1,0,0,0,0,1,0,681,809.03,194.66
2028-10-03,Tuesday,10,10,0,Breakfast,Poha,716,1030,1,1,0,0,0,0,0,0,764,670.63,114.53
2028-10-03,Tuesday,10,10,0,Lunch,Rajma Chawal,1019,1030,1,1,0,0,0,0,0,0,1023,1300.3,61.52
2028-10-03,Tuesday,10,10,0,Dinner,Lauki Ki Bhurji,793,1030,1,1,0,0,0,0,0,0,824,899.41,166.45
2028-10-04,Wednesday,10,10,0,Breakfast,Aloo Paratha,775,1030,1,1,0,0,0,0,0,0,768,671.45,62.77
2028-10-04,Wednesday,10,10,0,Lunch,Lauki Ki Sabji,729,1030,1,1,0,0,0,0,0,0,776,1015.37,290.23
2028-10-04,Wednesday,10,10,0,Dinner,Paneer Tikka Masala,1030,1030,1,1,0,0,0,0,0,0,1004,1192.06,130.4
2028-10-05,Thursday,10,10,0,Breakfast,Idli Sambhar,909,1030,1,1,0,0,0,0,0,0,925,798.09,59.57
2028-10-05,Thursday,10,10,0,Lunch,Dal Makhani & Roti,1023,1030,1,1,0,0,0,0,0,0,1030,1388.0,178.76
2028-10-05,Thursday,10,10,0,Dinner,Rajma Masala Dinner,969,1030,1,1,0,0,0,0,0,0,911,1021.69,57.91
2028-10-06,Friday,10,10,0,Breakfast,Masala Khichdi,735,1030,1,1,0,0,0,0,0,0,664,604.24,101.58
2028-10-06,Friday,10,10,0,Lunch,Chole Bhature,893,1030,1,1,0,0,0,0,0,0,900,1159.29,58.04
2028-10-06,Friday,10,10,0,Dinner,Chole Kulche,945,1030,1,1,0,0,0,0,0,0,902,1029.41,44.29
2028-10-07,Saturday,10,10,1,Breakfast,Cornflakes & Milk,810,1030,1,1,0,0,0,0,0,0,847,787.7,174.02
2028-10-07,Saturday,10,10,1,Lunch,Chole Masala & Rice,1030,1030,1,1,0,0,0,0,0,0,1014,1400.0,165.59
2028-10-07,Saturday,10,10,1,Dinner,Dal Khichdi Dinner,714,1030,1,1,0,0,0,0,0,0,774,883.73,240.9
2028-10-08,Sunday,10,10,1,Breakfast,Idli Vada Combo,564,1030,1,1,0,0,0,0,0,0,547,503.47,72.0
2028-10-08,Sunday,10,10,1,Lunch,Vegetable Biryani,915,1030,1,1,0,0,0,0,0,0,1005,1297.55,206.29
2028-10-08,Sunday,10,10,1,Dinner,Chicken Biryani / Veg Biryani,1030,1030,1,1,0,0,0,0,0,0,982,1118.15,84.08
2028-10-09,Monday,10,10,0,Breakfast,Masala Dosa,911,1030,1,1,0,0,0,0,0,0,851,718.95,26.65
2028-10-09,Monday,10,10,0,Lunch,Dal Tadka & Rice,857,1030,1,1,0,0,0,0,0,0,875,1215.45,203.85
2028-10-09,Monday,10,10,0,Dinner,Dal Fry & Jeera Rice,849,1030,1,1,0,0,0,0,0,0,829,928.44,110.7
2028-10-10,Tuesday,10,11,0,Breakfast,Poha,815,1030,0,0,0,0,0,0,0,0,843,775.22,146.9
2028-10-10,Tuesday,10,11,0,Lunch,Tinda Tomato Curry,620,1030,0,0,0,0,0,0,0,0,565,726.8,49.49
2028-10-10,Tuesday,10,11,0,Dinner,Lauki Ki Bhurji,754,1030,0,0,0,0,0,0,0,0,679,790.19,136.33
2028-10-11,Wednesday,10,11,0,Breakfast,Aloo Paratha,833,1030,0,0,0,0,0,0,0,0,744,675.32,16.74
2028-10-11,Wednesday,10,11,0,Lunch,Lauki Ki Sabji,771,1030,0,0,0,0,0,0,0,0,795,1036.63,260.85
2028-10-11,Wednesday,10,11,0,Dinner,Paneer Tikka Masala,1001,1030,0,0,0,0,0,0,0,0,937,1046.75,34.92
2028-10-12,Thursday,10,11,0,Breakfast,Bread Butter Jam,745,1030,0,0,0,0,0,0,0,0,739,643.61,57.23
2028-10-12,Thursday,10,11,0,Lunch,Paneer Butter Masala,931,1030,0,0,0,0,0,0,0,0,905,1211.89,98.48
2028-10-12,Thursday,10,11,0,Dinner,Rajma Masala Dinner,854,1030,0,0,0,0,0,0,0,0,838,949.7,98.1
2028-10-13,Friday,10,11,0,Breakfast,Masala Khichdi,564,1030,0,0,0,0,0,0,0,0,613,561.18,153.89
2028-10-13,Friday,10,11,0,Lunch,Chole Bhature,955,1030,0,0,0,0,0,0,0,0,966,1336.66,177.77
2028-10-13,Friday,10,11,0,Dinner,Chole Kulche,939,1030,0,0,0,0,0,0,0,0,917,1074.83,134.81
2028-10-14,Saturday,10,11,1,Breakfast,Cornflakes & Milk,639,1030,0,0,0,0,0,0,0,0,662,576.59,76.83
2028-10-14,Saturday,10,11,1,Lunch,Veg Khichdi,759,1030,0,0,0,0,0,0,0,0,741,1036.05,257.43
2028-10-14,Saturday,10,11,1,Dinner,Dal Khichdi Dinner,642,1030,0,0,0,0,0,0,0,0,658,776.22,191.42
2028-10-15,Sunday,10,11,1,Breakfast,Uttapam,417,1030,0,0,0,0,0,0,0,0,422,404.08,65.59
2028-10-15,Sunday,10,11,1,Lunch,Vegetable Biryani,872,1030,0,0,0,0,0,0,0,0,860,1180.9,100.35
2028-10-15,Sunday,10,11,1,Dinner,Chicken Biryani / Veg Biryani,972,1030,0,0,0,0,0,0,0,0,920,1062.6,107.12
2028-10-16,Monday,10,11,0,Breakfast,Masala Dosa,803,1030,0,0,0,0,0,0,0,0,819,743.34,102.71
2028-10-16,Monday,10,11,0,Lunch,Dal Tadka & Rice,885,1030,0,0,0,0,0,0,0,0,956,1329.67,279.82
2028-10-16,Monday,10,11,0,Dinner,Dal Fry & Jeera Rice,952,1030,0,0,0,0,0,0,0,0,948,1092.83,160.22
2028-10-17,Tuesday,10,12,0,Breakfast,Poha,751,1030,0,0,0,0,0,0,0,0,738,687.12,96.05
2028-10-17,Tuesday,10,12,0,Lunch,Moong Dal Khichdi,806,1030,0,0,0,0,0,0,0,0,844,1094.22,256.85
2028-10-17,Tuesday,10,12,0,Dinner,Lauki Ki Bhurji,760,1030,0,0,0,0,0,0,0,0,684,763.45,82.48
2028-10-18,Wednesday,10,12,0,Breakfast,Oats Porridge,611,1030,0,0,0,0,0,0,0,0,603,533.03,103.42
2028-10-18,Wednesday,10,12,0,Lunch,Lauki Ki Sabji,844,1030,0,0,0,0,0,0,0,0,872,1239.3,359.34
2028-10-18,Wednesday,10,12,0,Dinner,Paneer Tikka Masala,942,1030,0,0,0,0,0,0,0,0,958,1015.34,75.39
2028-10-19,Thursday,10,12,0,Breakfast,Bread Butter Jam,709,1030,0,0,0,0,0,0,0,0,705,605.52,51.57
2028-10-19,Thursday,10,12,0,Lunch,Kadhai Paneer & Roti,933,1030,0,0,0,0,0,0,0,0,854,1113.84,13.3
2028-10-19,Thursday,10,12,0,Dinner,Rajma Masala Dinner,985,1030,0,0,0,0,0,0,0,0,987,1074.06,82.11
2028-10-20,Friday,10,12,0,Breakfast,Masala Khichdi,654,1030,0,0,0,0,0,0,0,0,686,658.31,193.74
2028-10-20,Friday,10,12,0,Lunch,Chole Bhature,872,1030,0,0,0,0,0,0,0,0,857,1088.09,6.53
2028-10-20,Friday,10,12,0,Dinner,Chole Kulche,781,1030,0,0,0,0,0,0,0,0,803,884.71,90.35
2028-10-21,Saturday,10,12,1,Breakfast,Cornflakes & Milk,766,1030,0,0,0,0,0,0,0,0,780,684.3,95.25
2028-10-21,Saturday,10,12,1,Lunch,Veg Khichdi,799,1030,0,0,0,0,0,0,0,0,840,1161.74,305.39
2028-10-21,Saturday,10,12,1,Dinner,Dal Khichdi Dinner,799,1030,0,0,0,0,0,0,0,0,771,827.93,104.14
2028-10-22,Sunday,10,12,1,Breakfast,Idli Vada Combo,590,1030,0,0,0,0,0,0,0,0,585,559.07,98.24
2028-10-22,Sunday,10,12,1,Lunch,Vegetable Biryani,897,1030,0,0,0,0,0,0,0,0,828,1189.41,124.42
2028-10-22,Sunday,10,12,1,Dinner,Chicken Biryani / Veg Biryani,883,1030,0,0,0,0,0,0,0,0,917,1049.77,164.28
2028-10-23,Monday,10,12,0,Breakfast,Masala Dosa,724,1030,0,0,0,0,0,0,0,0,754,719.88,128.28
2028-10-23,Monday,10,12,0,Lunch,Dal Tadka & Rice,976,1030,0,0,0,0,0,0,0,0,1030,1444.39,291.29
2028-10-23,Monday,10,12,0,Dinner,Dal Fry & Jeera Rice,819,1030,0,0,0,0,0,0,0,0,782,927.25,115.79
2028-10-24,Tuesday,10,13,0,Breakfast,Poha,742,1030,0,0,0,0,0,0,0,0,756,704.2,101.03
2028-10-24,Tuesday,10,13,0,Lunch,Rajma Chawal,920,1030,0,0,0,0,0,0,0,0,994,1258.16,141.62
2028-10-24,Tuesday,10,13,0,Dinner,Lauki Ki Bhurji,610,1030,0,0,0,0,0,0,0,0,558,609.66,62.75
2028-10-25,Wednesday,10,13,0,Breakfast,Aloo Paratha,710,1030,0,0,0,0,0,0,0,0,693,601.77,14.61
2028-10-25,Wednesday,10,13,0,Lunch,Lauki Ki Sabji,845,1030,0,0,0,0,0,0,0,0,837,1084.84,146.87
2028-10-25,Wednesday,10,13,0,Dinner,Paneer Tikka Masala,948,1030,0,0,0,0,0,0,0,0,988,1157.17,210.1
2028-10-26,Thursday,10,13,0,Breakfast,Bread Butter Jam,765,1030,0,0,0,0,0,0,0,0,742,642.24,59.58
2028-10-26,Thursday,10,13,0,Lunch,Kadhai Paneer & Roti,1030,1030,0,0,0,0,0,0,0,0,1007,1300.57,30.01
2028-10-26,Thursday,10,13,0,Dinner,Rajma Masala Dinner,842,1030,0,0,0,0,0,0,0,0,837,981.98,132.74
2028-10-27,Friday,10,13,0,Breakfast,Masala Khichdi,581,1030,0,0,0,0,0,0,0,0,647,579.47,190.44
2028-10-27,Friday,10,13,0,Lunch,Chole Bhature,823,1030,0,0,0,0,0,0,0,0,868,1184.54,196.63
2028-10-27,Friday,10,13,0,Dinner,Chole Kulche,794,1030,0,0,0,0,0,0,0,0,804,914.74,149.28
2028-10-28,Saturday,10,13,1,Breakfast,Cornflakes & Milk,587,1030,0,0,0,0,0,0,0,0,597,540.53,79.04
2028-10-28,Saturday,10,13,1,Lunch,Veg Khichdi,736,1030,0,0,0,0,0,0,0,0,710,953.59,167.09
2028-10-28,Saturday,10,13,1,Dinner,Dal Khichdi Dinner,652,1030,0,0,0,0,0,0,0,0,687,729.24,155.73
2028-10-29,Sunday,10,13,1,Breakfast,Idli Vada Combo,382,1030,0,0,0,0,0,1,1,0,233,203.26,5.0
2028-10-29,Sunday,10,13,1,Lunch,Vegetable Biryani,817,1030,0,0,0,0,0,1,1,0,810,1141.3,144.08
2028-10-29,Sunday,10,13,1,Dinner,Chicken Biryani / Veg Biryani,908,1030,0,0,0,0,0,1,1,0,988,1158.79,261.91
2028-10-30,Monday,10,13,0,Breakfast,Masala Dosa,494,1030,0,0,0,0,1,1,1,0,461,434.46,37.97
2028-10-30,Monday,10,13,0,Lunch,Dal Tadka & Rice,703,1030,0,0,0,0,1,1,1,0,613,845.69,11.98
2028-10-30,Monday,10,13,0,Dinner,Dal Fry & Jeera Rice,606,1030,0,0,0,0,1,1,1,0,597,630.77,37.88
2028-10-31,Tuesday,10,14,0,Breakfast,Poha,528,1030,0,0,0,1,1,0,1,0,538,489.6,76.81
2028-10-31,Tuesday,10,14,0,Lunch,Rajma Chawal,664,1030,0,0,0,1,1,0,1,0,572,792.85,5.0
2028-10-31,Tuesday,10,14,0,Dinner,Amritsari Chole,662,1030,0,0,0,1,1,0,1,0,669,770.89,117.4
2028-11-01,Wednesday,11,14,0,Breakfast,Aloo Paratha,668,1030,0,0,0,1,0,0,1,0,741,640.01,110.32
2028-11-01,Wednesday,11,14,0,Lunch,Lauki Ki Sabji,670,1030,0,0,0,1,0,0,1,0,726,917.24,222.71
2028-11-01,Wednesday,11,14,0,Dinner,Paneer Tikka Masala,786,1030,0,0,0,1,0,0,1,0,781,917.18,127.56
2028-11-02,Thursday,11,14,0,Breakfast,Bread Butter Jam,682,1030,0,0,0,0,0,0,0,0,728,681.23,138.0
2028-11-02,Thursday,11,14,0,Lunch,Kadhai Paneer & Roti,934,1030,0,0,0,0,0,0,0,0,886,1263.3,87.32
2028-11-02,Thursday,11,14,0,Dinner,Rajma Masala Dinner,898,1030,0,0,0,0,0,0,0,0,872,1019.57,123.53
2028-11-03,Friday,11,14,0,Breakfast,Masala Khichdi,708,1030,0,0,0,0,0,0,0,0,679,583.01,109.24
2028-11-03,Friday,11,14,0,Lunch,Chole Bhature,828,1030,0,0,0,0,0,0,0,0,884,1174.81,167.98
2028-11-03,Friday,11,14,0,Dinner,Chole Kulche,905,1030,0,0,0,0,0,0,0,0,926,1039.07,153.38
2028-11-04,Saturday,11,14,1,Breakfast,Cornflakes & Milk,723,1030,0,0,0,0,0,0,0,0,701,617.93,79.28
2028-11-04,Saturday,11,14,1,Lunch,Veg Khichdi,762,1030,0,0,0,0,0,0,0,0,754,988.11,208.41
2028-11-04,Saturday,11,14,1,Dinner,Dal Khichdi Dinner,705,1030,0,0,0,0,0,0,0,0,680,770.39,123.53
2028-11-05,Sunday,11,14,1,Breakfast,Idli Vada Combo,521,1030,0,0,0,0,0,0,0,0,510,446.71,24.72
2028-11-05,Sunday,11,14,1,Lunch,Vegetable Biryani,825,1030,0,0,0,0,0,0,0,0,866,1162.5,142.15
2028-11-05,Sunday,11,14,1,Dinner,Chicken Biryani / Veg Biryani,931,1030,0,0,0,0,0,0,0,0,933,982.82,73.17
2028-11-06,Monday,11,14,0,Breakfast,Masala Dosa,740,1030,0,0,0,0,0,0,0,0,707,603.74,5.0
2028-11-06,Monday,11,14,0,Lunch,Dal Tadka & Rice,907,1030,0,0,0,0,0,0,0,0,965,1259.72,177.04
2028-11-06,Monday,11,14,0,Dinner,Kashmiri Rajma & Rice,897,1030,0,0,0,0,0,0,0,0,826,933.67,7.16
2028-11-07,Tuesday,11,15,0,Breakfast,Idli Sambhar,816,1030,0,0,0,0,0,0,0,0,681,594.93,21.74
2028-11-07,Tuesday,11,15,0,Lunch,Rajma Chawal,974,1030,0,0,0,0,0,0,0,0,986,1316.82,149.76
2028-11-07,Tuesday,11,15,0,Dinner,Lauki Ki Bhurji,718,1030,0,0,0,0,0,0,0,0,719,779.06,157.87
2028-11-08,Wednesday,11,15,0,Breakfast,Aloo Paratha,876,1030,0,0,0,0,0,0,0,1,818,707.38,15.23
2028-11-08,Wednesday,11,15,0,Lunch,Lauki Ki Sabji,683,1030,0,0,0,0,0,0,0,1,654,919.93,216.94
2028-11-08,Wednesday,11,15,0,Dinner,Paneer Tikka Masala,1030,1030,0,0,0,0,0,0,0,1,1030,1199.94,189.51
2028-11-09,Thursday,11,15,0,Breakfast,Bread Butter Jam,780,1030,0,0,0,0,0,0,0,0,730,654.06,44.84
2028-11-09,Thursday,11,15,0,Lunch,Kadhai Paneer & Roti,1004,1030,0,0,0,0,0,0,0,0,992,1288.27,96.67
2028-11-09,Thursday,11,15,0,Dinner,Rajma Masala Dinner,901,1030,0,0,0,0,0,0,0,0,900,1062.94,128.78
2028-11-10,Friday,11,15,0,Breakfast,Masala Khichdi,576,1030,0,0,0,0,0,0,0,0,597,549.81,188.25
2028-11-10,Friday,11,15,0,Lunch,Chole Bhature,1030,1030,0,0,0,0,0,0,0,0,1030,1418.6,179.02
2028-11-10,Friday,11,15,0,Dinner,Chole Kulche,847,1030,0,0,0,0,0,0,0,0,949,1130.69,316.94
2028-11-11,Saturday,11,15,1,Breakfast,Cornflakes & Milk,571,1030,0,0,0,0,0,0,0,0,668,582.5,135.33
2028-11-11,Saturday,11,15,1,Lunch,Lauki Kofta Curry,612,1030,0,0,0,0,0,0,0,0,640,890.36,252.28
2028-11-11,Saturday,11,15,1,Dinner,Kashmiri Rajma & Rice,853,1030,0,0,0,0,0,0,0,0,846,980.14,119.93
2028-11-12,Sunday,11,15,1,Breakfast,Idli Vada Combo,519,1030,0,0,0,0,0,0,0,0,534,495.14,95.98
2028-11-12,Sunday,11,15,1,Lunch,Vegetable Biryani,842,1030,0,0,0,0,0,0,0,0,871,1162.47,155.67
2028-11-12,Sunday,11,15,1,Dinner,Chicken Biryani / Veg Biryani,957,1030,0,0,0,0,0,0,0,0,1029,1153.39,185.06
2028-11-13,Monday,11,15,0,Breakfast,Masala Dosa,722,1030,0,0,0,0,0,0,0,1,778,689.07,140.35
2028-11-13,Monday,11,15,0,Lunch,Dal Tadka & Rice,953,1030,0,0,0,0,0,0,0,1,989,1303.38,181.55
2028-11-13,Monday,11,15,0,Dinner,Dal Fry & Jeera Rice,809,1030,0,0,0,0,0,0,0,1,828,990.56,209.17
2028-11-14,Tuesday,11,16,0,Breakfast,Poha,805,1030,0,0,0,0,0,0,0,0,804,700.55,69.56
2028-11-14,Tuesday,11,16,0,Lunch,Rajma Chawal,926,1030,0,0,0,0,0,0,0,0,994,1276.16,173.02
2028-11-14,Tuesday,11,16,0,Dinner,Lauki Ki Bhurji,765,1030,0,0,0,0,0,0,0,0,706,751.37,104.85
2028-11-15,Wednesday,11,16,0,Breakfast,Aloo Paratha,784,1030,0,0,0,0,0,0,0,0,780,719.6,101.16
2028-11-15,Wednesday,11,16,0,Lunch,Lauki Ki Sabji,775,1030,0,0,0,0,0,0,0,0,896,1176.21,393.13
2028-11-15,Wednesday,11,16,0,Dinner,Veg Pulao & Raita,769,1030,0,0,0,0,0,0,0,0,786,861.95,98.04
2028-11-16,Thursday,11,16,0,Breakfast,Bread Butter Jam,762,1030,0,0,0,0,0,0,0,0,760,670.54,67.17
2028-11-16,Thursday,11,16,0,Lunch,Kadhai Paneer & Roti,1024,1030,0,0,0,0,0,0,0,0,1007,1319.44,84.95
2028-11-16,Thursday,11,16,0,Dinner,Rajma Masala Dinner,920,1030,0,0,0,0,0,0,0,0,967,1074.54,175.32
2028-11-17,Friday,11,16,0,Breakfast,Masala Khichdi,577,1030,0,0,0,0,0,0,0,0,551,484.93,82.62
2028-11-17,Friday,11,16,0,Lunch,Chole Bhature,914,1030,0,0,0,0,0,0,0,0,927,1291.73,210.81
2028-11-17,Friday,11,16,0,Dinner,Chole Kulche,886,1030,0,0,0,0,0,0,0,0,873,1009.08,99.65
2028-11-18,Saturday,11,16,1,Breakfast,Cornflakes & Milk,585,1030,0,0,0,0,0,0,0,0,571,514.82,50.47
